timestamp shashi_outflow shashi_inflow shashi_risedrop shashi_level chenglingji_outflow chenglingji_inflow chenglingji_risedrop chenglingji_level
1601193600 0 20200 6 38.64 0 18800 4 31.23
1601197200 0 20400 6 38.64 0 18800 5 31.26
1601200800 0 20300 6 38.64 0 18800 5 31.28
1601204400 0 20500 5 38.65 0 18800 4 31.26
1601208000 0 20600 5 38.66 0 18800 6 31.26
1601211600 0 20700 5 38.67 0 18800 5 31.27
1601215200 0 20800 5 38.68 0 18800 4 31.25
1601218800 0 20800 6 38.68 0 18800 5 31.26
1601222400 0 20800 5 38.69 0 18800 6 31.26
1601226000 0 20900 6 38.69 0 18800 4 31.24
1601229600 0 20900 5 38.7 0 18800 6 31.24
1601233200 0 20700 4 38.68 0 18800 4 31.22
1601236800 0 20500 4 38.65 0 18800 4 31.21
1601240400 0 20100 4 38.6 0 18800 4 31.2
1601244000 0 19800 4 38.54 0 18800 6 31.2
1601247600 0 19400 4 38.48 0 18800 5 31.24
1601251200 0 19000 4 38.42 0 18800 4 31.2
1601254800 0 18800 4 38.37 0 18800 5 31.23
1601258400 0 19400 4 38.31 0 18800 6 31.23
1601262000 0 19200 4 38.26 0 18800 4 31.22
1601265600 0 19200 4 38.23 0 18800 4 31.2
1601269200 0 19300 6 38.22 0 18800 5 31.21
1601272800 0 19500 6 38.23 0 18800 5 31.22
1601276400 0 19700 6 38.23 0 18800 4 31.2
1601280000 0 20100 5 38.25 0 18800 4 31.19
1601283600 0 20000 5 38.26 0 18800 5 31.2
1601287200 0 20200 5 38.28 0 18800 4 31.19
1601290800 0 20300 5 38.3 0 18800 6 31.19
1601294400 0 20400 5 38.31 0 18800 6 31.19
1601298000 0 20500 5 38.34 0 18900 4 31.17
1601301600 0 20600 5 38.37 0 18800 5 31.18
1601305200 0 20900 5 38.4 0 18900 4 31.17
1601308800 0 20800 5 38.41 0 18900 4 31.16
1601312400 0 20900 5 38.43 0 18900 5 31.17
1601316000 0 21100 5 38.46 0 18800 5 31.18
1601319600 0 20900 4 38.45 0 18900 4 31.16
1601323200 0 20700 4 38.43 0 18900 4 31.15
1601326800 0 20300 4 38.4 0 18900 4 31.14
1601330400 0 19900 4 38.35 0 18900 5 31.16
1601334000 0 19800 4 38.3 0 18900 6 31.16
1601337600 0 19300 4 38.25 0 18900 5 31.17
1601341200 0 19100 4 38.19 0 18900 4 31.15
1601344800 0 18800 4 38.13 0 18900 4 31.14
1601348400 0 18700 4 38.09 0 18900 5 31.16
1601352000 0 18500 4 38.04 0 18900 4 31.14
1601355600 0 18500 4 38 0 18900 6 31.14
1601359200 0 18300 4 37.96 0 18900 5 31.16
1601362800 0 18200 4 37.93 0 18900 4 31.14
1601366400 0 18200 4 37.91 0 18900 6 31.14
1601370000 0 18100 4 37.88 0 18900 6 31.14
1601373600 0 18100 4 37.85 0 18900 4 31.1
1601377200 0 18100 4 37.83 0 18900 6 31.1
1601380800 0 18200 4 37.81 0 18900 5 31.12
1601384400 0 17900 4 37.78 0 18900 4 31.11
1601388000 0 18000 4 37.76 0 19000 4 31.09
1601391600 0 18000 4 37.75 0 18900 5 31.1
1601395200 0 17800 4 37.73 0 18900 5 31.11
1601398800 0 17800 4 37.72 0 19000 4 31.08
1601402400 0 17900 4 37.71 0 18900 5 31.1
1601406000 0 17800 4 37.69 0 19000 4 31.09
1601409600 0 17700 4 37.67 0 19000 4 31.08
1601413200 0 17500 4 37.63 0 19000 6 31.08
1601416800 0 17400 4 37.61 0 19000 5 31.09
1601420400 0 17300 4 37.57 0 19000 4 31.07
1601424000 0 17100 4 37.53 0 19000 6 31.07
1601427600 0 16900 4 37.49 0 19000 4 31.06
1601431200 0 17000 4 37.46 0 19000 5 31.07
1601434800 0 16800 4 37.42 0 19000 6 31.07
1601438400 0 16500 4 37.37 0 19000 4 31.06
1601442000 0 16400 4 37.35 0 19000 5 31.07
1601445600 0 16400 4 37.33 0 19000 4 31.06
1601449200 0 16400 4 37.31 0 19000 6 31.06
1601452800 0 16300 4 37.28 0 20800 6 31.06
1601456400 0 16200 4 37.25 0 20800 6 31.06
1601460000 0 17500 4 37.23 0 20800 6 31.06
1601463600 0 17300 4 37.18 0 20800 4 31.04
1601467200 0 17200 4 37.15 0 20800 6 31.04
1601470800 0 16900 4 37.11 0 20900 4 31.03
1601474400 0 16900 4 37.07 0 20900 6 31.03
1601478000 0 16800 4 37.04 0 20900 4 31.02
1601481600 0 16700 4 37 0 20900 6 31.02
1601485200 0 17000 4 36.98 0 20900 4 31.01
1601488800 0 16700 4 36.96 0 20900 6 31.01
1601492400 0 16600 4 36.92 0 21000 4 31
1601496000 0 16500 4 36.89 0 21000 4 30.99
1601499600 0 16500 4 36.86 0 21000 6 30.99
1601503200 0 16500 4 36.81 0 21000 4 30.98
1601506800 0 16500 4 36.75 0 21100 4 30.97
1601510400 0 15500 4 36.68 0 21100 4 30.96
1601514000 0 15400 4 36.61 0 21100 6 30.96
1601517600 0 15400 4 36.55 0 21100 6 30.96
1601521200 0 15100 4 36.49 0 21100 6 30.96
1601524800 0 14900 4 36.41 0 21100 4 30.95
1601528400 0 15000 4 36.37 0 21200 4 30.94
1601532000 0 15000 4 36.31 0 21200 6 30.94
1601535600 0 15100 4 36.28 0 21200 4 30.93
1601539200 0 15000 4 36.23 0 21200 4 30.92
1601542800 0 14900 4 36.19 0 21200 6 30.92
1601546400 0 14800 4 36.16 0 21300 4 30.91
1601550000 0 14900 4 36.12 0 21300 4 30.9
1601553600 0 14800 4 36.08 0 21300 4 30.89
1601557200 0 14800 4 36.04 0 21400 4 30.87
1601560800 0 14700 4 35.99 0 21400 4 30.86
1601564400 0 14700 4 35.96 0 21400 6 30.86
1601568000 0 14700 4 35.93 0 21500 4 30.85
1601571600 0 14700 4 35.9 0 21500 4 30.84
1601575200 0 14600 4 35.87 0 21500 4 30.83
1601578800 0 14600 4 35.84 0 21600 4 30.82
1601582400 0 14600 4 35.81 0 21600 4 30.81
1601586000 0 14400 4 35.78 0 21600 4 30.8
1601589600 0 14400 4 35.74 0 21700 4 30.79
1601593200 0 14300 4 35.71 0 21700 4 30.78
1601596800 0 14200 4 35.67 0 21700 4 30.77
1601600400 0 14100 4 35.63 0 21800 4 30.76
1601604000 0 14000 4 35.58 0 21800 4 30.75
1601607600 0 13800 4 35.54 0 21800 6 30.75
1601611200 0 13200 4 35.51 0 21800 4 30.74
1601611200 0 13700 4 35.51 0 21800 4 30.74
1601614800 0 13300 4 35.47 0 21900 4 30.73
1601618400 0 13500 6 35.47 0 21900 6 30.73
1601622000 0 13600 4 35.46 0 21900 4 30.71
1601625600 0 13600 4 35.44 0 22000 4 30.7
1601629200 0 13700 6 35.44 0 22000 4 30.69
1601632800 0 13800 4 35.43 0 22000 4 30.68
1601636400 0 13800 4 35.41 0 22100 4 30.67
1601640000 0 13700 4 35.39 0 22100 4 30.66
1601643600 0 13600 4 35.38 0 22100 4 30.65
1601647200 0 13700 4 35.37 0 22200 4 30.64
1601650800 0 13600 4 35.34 0 22300 4 30.62
1601654400 0 13700 5 35.35 0 22300 4 30.61
1601658000 0 13800 4 35.34 0 22400 4 30.58
1601661600 0 13800 4 35.33 0 22500 4 30.56
1601665200 0 13800 4 35.32 0 22500 4 30.54
1601668800 0 13800 4 35.31 0 22500 6 30.54
1601672400 0 13700 4 35.29 0 22600 4 30.53
1601676000 0 13600 4 35.28 0 22600 6 30.53
1601679600 0 13600 4 35.24 0 22600 4 30.52
1601683200 0 13700 4 35.23 0 22700 4 30.5
1601686800 0 13500 4 35.2 0 21400 4 30.49
1601686800 0 13500 4 35.2 0 22700 4 30.49
1601690400 0 13400 4 35.17 0 21400 6 30.49
1601694000 0 13400 4 35.15 0 21400 6 30.49
1601697600 0 13500 6 35.15 0 21400 6 30.49
1601701200 0 13600 4 35.14 0 21400 4 30.48
1601704800 0 13800 6 35.14 0 21400 4 30.47
1601708400 0 13800 5 35.15 0 21400 4 30.45
1601712000 0 14000 5 35.16 0 21400 4 30.44
1601715600 0 14100 5 35.18 0 21300 4 30.42
1601719200 0 14100 5 35.2 0 21300 4 30.41
1601722800 0 14200 5 35.21 0 21300 4 30.4
1601726400 0 14300 5 35.22 0 21300 4 30.39
1601730000 0 14300 6 35.22 0 21300 4 30.37
1601733600 0 14200 6 35.22 0 21300 6 30.37
1601737200 0 14300 6 35.22 0 21300 4 30.36
1601740800 0 14400 5 35.23 0 21300 4 30.35
1601744400 0 14300 6 35.23 0 21300 4 30.33
1601748000 0 14500 5 35.26 0 21300 4 30.32
1601751600 0 14500 5 35.27 0 21300 4 30.31
1601755200 0 14600 5 35.28 0 21300 6 30.31
1601758800 0 14700 5 35.3 0 21300 4 30.29
1601762400 0 14800 5 35.31 0 21300 4 30.28
1601766000 0 14900 5 35.32 0 21300 6 30.28
1601769600 0 14800 6 35.32 0 21300 4 30.27
1601773200 0 14900 5 35.34 0 21200 4 30.26
1601776800 0 15000 5 35.35 0 21200 4 30.25
1601780400 0 15000 5 35.36 0 21200 4 30.23
1601784000 0 15100 5 35.38 0 21200 4 30.2
1601787600 0 15200 5 35.41 0 21200 4 30.19
1601791200 0 15300 5 35.45 0 21200 4 30.17
1601794800 0 15500 5 35.48 0 21200 4 30.15
1601798400 0 15700 5 35.53 0 21200 4 30.13
1601802000 0 16000 5 35.59 0 21100 4 30.12
1601805600 0 16100 5 35.64 0 21100 6 30.12
1601809200 0 16200 5 35.68 0 21100 4 30.11
1601812800 0 16300 5 35.72 0 21100 5 30.12
1601816400 0 16300 5 35.76 0 21100 4 30.1
1601820000 0 16500 5 35.8 0 21100 4 30.09
1601823600 0 16600 5 35.84 0 21100 4 30.08
1601827200 0 16700 5 35.87 0 21100 6 30.08
1601830800 0 16800 5 35.91 0 21100 4 30.07
1601834400 0 16800 5 35.94 0 21100 6 30.07
1601838000 0 16800 5 35.97 0 21100 4 30.06
1601841600 0 16900 5 36.01 0 21100 4 30.05
1601845200 0 17000 5 36.03 0 21100 4 30.03
1601848800 0 17000 5 36.05 0 21100 6 30.03
1601852400 0 17100 5 36.09 0 21100 6 30.03
1601856000 0 17000 5 36.1 0 21100 6 30.03
1601859600 0 17000 5 36.12 0 21100 6 30.03
1601863200 0 17100 5 36.15 0 18300 6 30.03
1601866800 0 17000 5 36.16 0 18300 4 30.02
1601870400 0 17100 5 36.18 0 18300 6 30.02
1601874000 0 17100 5 36.2 0 18300 4 30
1601877600 0 17300 5 36.25 0 18200 4 29.99
1601881200 0 17600 5 36.3 0 18200 4 29.98
1601884800 0 17900 5 36.36 0 18200 4 29.97
1601888400 0 17900 5 36.42 0 18200 6 29.97
1601892000 0 18300 5 36.48 0 18200 6 29.97
1601895600 0 18300 5 36.53 0 18200 6 29.97
1601899200 0 18500 5 36.58 0 18200 6 29.97
1601902800 0 18700 5 36.64 0 18200 6 29.97
1601906400 0 18800 5 36.68 0 18200 4 29.96
1601910000 0 18900 5 36.74 0 18200 6 29.96
1601913600 0 18900 5 36.78 0 18200 6 29.96
1601917200 0 19100 5 36.84 0 18200 6 29.96
1601924400 0 19500 5 36.94 0 18200 4 29.95
1601928000 0 19500 5 36.99 0 18200 6 29.95
1601931600 0 19500 5 37.03 0 18200 6 29.95
1601935200 0 19700 5 37.06 0 18200 6 29.95
1601938800 0 19600 5 37.1 0 18200 6 29.95
1601942400 0 19700 5 37.14 0 18200 5 29.96
1601946000 0 19800 5 37.18 0 18200 6 29.96
1601949600 0 19800 5 37.21 0 18200 6 29.96
1601953200 0 19900 5 37.24 0 18200 6 29.96
1601956800 0 20000 5 37.29 0 18200 5 29.97
1601960400 0 20100 5 37.32 0 18200 6 29.97
1601964000 0 20300 5 37.38 0 18200 4 29.96
1601967600 0 20400 5 37.43 0 18200 6 29.96
1601971200 0 20600 5 37.49 0 18200 4 29.95
1601974800 0 20900 5 37.55 0 18200 6 29.95
1601978400 0 20900 5 37.6 0 18200 5 29.96
1601982000 0 21100 5 37.66 0 18200 6 29.96
1601989200 0 21100 5 37.75 0 18200 6 29.96
1601992800 0 21300 5 37.8 0 18200 5 29.97
1601996400 0 21400 5 37.84 0 18200 6 29.97
1602000000 0 21500 5 37.89 0 18200 6 29.97
1602003600 0 21600 5 37.93 0 18200 6 29.97
1602007200 0 21500 5 37.96 0 18200 6 29.97
1602010800 0 21600 5 38 0 18200 6 29.97
1602014400 0 21700 5 38.04 0 18200 5 29.98
1602018000 0 21800 5 38.06 0 18200 6 29.98
1602021600 0 21900 5 38.1 0 18200 6 29.98
1602025200 0 21800 5 38.12 0 18200 6 29.98
1602028800 0 22000 5 38.17 0 15300 5 29.99
1602032400 0 21900 5 38.19 0 15300 5 30
1602036000 0 21900 5 38.21 0 15300 6 30
1602039600 0 22000 5 38.24 0 15300 6 30
1602043200 0 21900 5 38.25 0 15300 6 30
1602046800 0 22000 5 38.27 0 15300 5 30.01
1602050400 0 22100 5 38.29 0 15300 4 30
1602054000 0 22000 5 38.3 0 15300 5 30.02
1602057600 0 22000 5 38.32 0 15300 4 30
1602061200 0 22000 5 38.33 0 15300 6 30
1602064800 0 22000 5 38.34 0 15300 5 30.01
1602068400 0 22000 5 38.36 0 15300 4 30
1602072000 0 22000 5 38.38 0 15300 5 30.02
1602075600 0 22000 6 38.38 0 15300 6 30.02
1602079200 0 22000 5 38.4 0 15300 5 30.04
1602082800 0 22000 5 38.42 0 15300 4 30.03
1602086400 0 22000 5 38.43 0 15300 5 30.04
1602090000 0 22100 6 38.43 0 15300 6 30.04
1602093600 0 22100 5 38.44 0 15300 4 30.02
1602097200 0 22000 6 38.44 0 15300 5 30.03
1602100800 0 22000 6 38.44 0 15300 5 30.06
1602104400 0 22100 5 38.45 0 15300 4 30.02
1602108000 0 22000 6 38.45 0 15300 5 30.05
1602111600 0 22000 6 38.45 0 15300 5 30.06
1602115200 0 22100 5 38.46 0 13500 5 30.07
1602118800 0 22000 4 38.45 0 13500 6 30.07
1602122400 0 22000 5 38.47 0 13500 4 30.06
1602126000 0 22100 5 38.48 0 13600 4 30.05
1602129600 0 22100 4 38.47 0 13500 5 30.08
1602133200 0 22200 5 38.49 0 13500 6 30.08
1602136800 0 22100 6 38.49 0 13500 5 30.09
1602140400 0 22200 6 38.49 0 13500 6 30.09
1602144000 0 22100 5 38.5 0 13500 4 30.08
1602147600 0 22200 6 38.5 0 13500 4 30.07
1602151200 0 22200 5 38.51 0 13500 6 30.07
1602154800 0 22100 4 38.5 0 13500 6 30.07
1602158400 0 22100 6 38.5 0 13400 5 30.1
1602162000 0 22200 5 38.51 0 13400 6 30.1
1602165600 0 22100 4 38.5 0 13500 4 30.09
1602169200 0 22000 6 38.5 0 13400 5 30.1
1602172800 0 22100 6 38.5 0 13500 4 30.08
1602176400 0 22100 5 38.51 0 13500 4 30.07
1602180000 0 22000 4 38.5 0 13500 6 30.07
1602183600 0 22100 6 38.5 0 13400 5 30.11
1602187200 0 22100 6 38.5 0 13400 6 30.11
1602190800 0 22100 4 38.49 0 13500 4 30.07
1602194400 0 22300 5 38.5 0 13500 5 30.08
1602198000 0 22000 6 38.5 0 13500 5 30.09
1602201600 0 22100 6 38.5 0 13400 5 30.1
1602205200 0 22200 4 38.49 0 13500 4 30.08
1602208800 0 22000 4 38.48 0 13800 6 30.08
1602212400 0 21900 6 38.48 0 13900 4 30.07
1602216000 0 21900 4 38.46 0 13800 5 30.08
1602219600 0 21900 5 38.47 0 13600 5 30.11
1602223200 0 21900 4 38.46 0 13600 5 30.12
1602226800 0 21900 6 38.46 0 13700 4 30.09
1602230400 0 21800 6 38.46 0 13700 6 30.09
1602234000 0 21600 4 38.45 0 13700 5 30.1
1602237600 0 21800 6 38.45 0 13700 4 30.09
1602241200 0 21800 4 38.44 0 13900 4 30.07
1602244800 0 21800 4 38.43 0 13900 6 30.07
1602248400 0 21800 6 38.43 0 13600 5 30.12
1602252000 0 21700 4 38.41 0 13900 4 30.06
1602255600 0 21800 5 38.43 0 13800 5 30.08
1602259200 0 21600 4 38.42 0 13900 4 30.06
1602262800 0 21900 4 38.41 0 13900 5 30.07
1602266400 0 21800 6 38.41 0 13700 5 30.1
1602270000 0 21700 6 38.41 0 13900 4 30.07
1602273600 0 21700 6 38.41 0 13900 6 30.07
1602277200 0 21900 5 38.42 0 13900 4 30.06
1602280800 0 21700 4 38.41 0 13900 6 30.06
1602284400 0 21800 5 38.42 0 13800 5 30.08
1602288000 0 21800 4 38.41 0 13900 4 30.07
1602291600 0 21800 6 38.41 0 13900 6 30.07
1602295200 0 21800 4 38.4 0 13900 6 30.07
1602298800 0 21800 5 38.41 0 14000 4 30.05
1602302400 0 21900 6 38.41 0 13900 5 30.06
1602306000 0 21900 4 38.4 0 13900 6 30.06
1602309600 0 21800 6 38.4 0 13700 5 30.09
1602313200 0 21800 6 38.4 0 13800 4 30.08
1602316800 0 21800 4 38.39 0 13900 4 30.06
1602320400 0 21700 4 38.38 0 14000 4 30.05
1602324000 0 21800 6 38.38 0 14100 4 30.03
1602327600 0 21800 6 38.38 0 14200 4 30.02
1602331200 0 21800 6 38.38 0 14000 5 30.05
1602334800 0 21800 6 38.38 0 14100 4 30.04
1602338400 0 21800 6 38.38 0 14100 6 30.04
1602342000 0 21900 6 38.38 0 14000 5 30.05
1602345600 0 21900 6 38.38 0 14200 4 30.02
1602349200 0 21800 4 38.37 0 14000 5 30.05
1602352800 0 21800 5 38.38 0 14100 4 30.04
1602356400 0 21900 6 38.38 0 14200 4 30.02
1602360000 0 21900 4 38.37 0 14200 6 30.02
1602363600 0 21700 4 38.36 0 14200 6 30.02
1602367200 0 21700 4 38.35 0 14100 5 30.04
1602370800 0 21700 4 38.34 0 14300 4 30.01
1602374400 0 21700 6 38.34 0 14200 5 30.02
1602378000 0 21700 4 38.33 0 14100 5 30.03
1602381600 0 21600 4 38.32 0 14500 4 29.98
1602385200 0 21500 4 38.3 0 13400 6 29.98
1602388800 0 21400 4 38.29 0 13500 5 30.01
1602392400 0 21400 6 38.29 0 13500 6 30.01
1602396000 0 21500 6 38.29 0 13500 4 30
1602399600 0 21600 5 38.3 0 13400 4 29.98
1602403200 0 21600 4 38.29 0 13500 5 30.01
1602406800 0 21600 4 38.28 0 13400 4 29.96
1602410400 0 21600 4 38.27 0 13400 5 29.97
1602414000 0 21600 5 38.28 0 13400 5 29.98
1602417600 0 21800 5 38.29 0 13400 4 29.96
1602421200 0 21800 6 38.29 0 13400 4 29.94
1602424800 0 21800 6 38.29 0 13400 6 29.94
1602428400 0 21700 4 38.27 0 13400 5 29.97
1602432000 0 21500 6 38.27 0 13400 4 29.96
1602435600 0 21700 5 38.28 0 13400 4 29.95
1602439200 0 21700 4 38.27 0 13300 4 29.91
1602442800 0 21700 5 38.28 0 13300 5 29.92
1602446400 0 21800 6 38.28 0 13300 5 29.93
1602453600 0 21800 5 38.29 0 13300 4 29.91
1602457200 0 21800 4 38.28 0 13300 5 29.92
1602460800 0 21700 6 38.28 0 13300 5 29.93
1602464400 0 21600 4 38.26 0 13300 4 29.89
1602468000 0 21700 4 38.25 0 13300 5 29.93
1602471600 0 21500 4 38.24 0 13300 4 29.9
1602475200 0 21500 4 38.23 0 13300 5 29.91
1602478800 0 21500 4 38.22 0 13200 4 29.87
1602482400 0 21500 6 38.22 0 13200 6 29.87
1602486000 0 21300 4 38.2 0 13300 5 29.92
1602489600 0 21600 5 38.21 0 13200 4 29.87
1602493200 0 21600 4 38.2 0 13300 5 29.88
1602496800 0 21600 5 38.22 0 13300 5 29.89
1602500400 0 21800 6 38.22 0 13300 5 29.9
1602504000 0 21700 6 38.22 0 13200 4 29.84
1602507600 0 21700 5 38.23 0 13200 6 29.84
1602511200 0 21700 4 38.22 0 13300 5 29.88
1602514800 0 21700 5 38.23 0 13200 4 29.85
1602518400 0 21700 5 38.24 0 13100 4 29.81
1602522000 0 21800 4 38.23 0 13200 5 29.85
1602525600 0 21700 5 38.24 0 13200 6 29.85
1602529200 0 21900 5 38.25 0 13100 4 29.8
1602532800 0 21800 4 38.24 0 13100 5 29.81
1602536400 0 21800 6 38.24 0 13200 5 29.84
1602540000 0 21700 4 38.22 0 13200 4 29.83
1602543600 0 21600 4 38.2 0 13100 4 29.81
1602547200 0 21500 4 38.18 0 13100 6 29.81
1602550800 0 21300 4 38.16 0 13200 5 29.84
1602554400 0 21200 4 38.13 0 13100 4 29.82
1602558000 0 21300 4 38.11 0 13200 5 29.84
1602561600 0 21400 4 38.1 0 13200 4 29.83
1602565200 0 21200 4 38.09 0 13100 4 29.79
1602568800 0 21300 6 38.09 0 13100 4 29.78
1602572400 0 21300 6 38.09 0 13100 5 29.82
1602576000 0 21500 5 38.1 0 13100 6 29.82
1602579600 0 21500 6 38.1 0 13100 4 29.77
1602583200 0 21500 6 38.1 0 13100 6 29.77
1602586800 0 21500 6 38.1 0 13100 5 29.82
1602590400 0 21500 4 38.09 0 13100 4 29.8
1602594000 0 21400 5 38.1 0 13000 4 29.75
1602597600 0 21400 6 38.1 0 13000 4 29.74
1602601200 0 21400 5 38.11 0 13000 6 29.74
1602604800 0 21600 5 38.12 0 13100 5 29.77
1602608400 0 21600 6 38.12 0 13000 4 29.76
1602612000 0 21600 5 38.13 0 13000 4 29.75
1602615600 0 21600 6 38.13 0 13000 6 29.75
1602619200 0 21600 5 38.14 0 13000 6 29.75
1602622800 0 21700 4 38.13 0 13000 4 29.73
1602626400 0 21800 6 38.13 0 13000 4 29.72
1602630000 0 21600 6 38.13 0 13000 5 29.74
1602633600 0 21300 4 38.08 0 13000 4 29.73
1602637200 0 21100 4 38.04 0 12900 4 29.7
1602640800 0 21000 4 38.02 0 12900 4 29.68
1602644400 0 20800 4 38 0 12900 5 29.69
1602648000 0 21100 6 38 0 12900 4 29.68
1602651600 0 21100 6 38 0 12900 6 29.68
1602655200 0 21200 4 37.99 0 12900 6 29.68
1602658800 0 21200 5 38 0 13000 5 29.71
1602662400 0 21200 5 38.01 0 12800 4 29.64
1602666000 0 21200 6 38.01 0 12900 5 29.66
1602669600 0 21300 6 38.01 0 12900 6 29.66
1602673200 0 21600 5 38.03 0 12900 4 29.65
1602676800 0 21600 6 38.03 0 12800 4 29.64
1602680400 0 21500 6 38.03 0 12900 5 29.65
1602684000 0 21500 5 38.04 0 12800 4 29.61
1602687600 0 21700 6 38.04 0 12900 5 29.65
1602691200 0 21500 5 38.05 0 12900 6 29.65
1602694800 0 21700 6 38.05 0 12800 4 29.61
1602698400 0 21700 5 38.06 0 12800 5 29.64
1602702000 0 21700 5 38.07 0 12900 5 29.65
1602705600 0 21600 4 38.05 0 12800 4 29.63
1602709200 0 21600 6 38.05 0 12800 5 29.64
1602712800 0 21300 4 38.03 0 12800 4 29.63
1602716400 0 21200 4 38 0 12800 4 29.61
1602720000 0 21100 4 37.97 0 12800 4 29.6
1602723600 0 20900 4 37.93 0 12200 5 29.62
1602723600 0 20900 4 37.93 0 12800 5 29.62
1602727200 0 20700 4 37.91 0 12200 5 29.64
1602730800 0 20700 4 37.9 0 12200 4 29.62
1602734400 0 20900 4 37.89 0 12200 4 29.61
1602738000 0 20900 6 37.89 0 12200 5 29.62
1602741600 0 20800 6 37.89 0 12200 5 29.64
1602745200 0 20900 6 37.89 0 12200 4 29.61
1602748800 0 21300 5 37.92 0 12200 4 29.6
1602752400 0 21100 4 37.91 0 12200 5 29.63
1602756000 0 21300 5 37.92 0 12200 5 29.64
1602759600 0 21400 5 37.94 0 12200 4 29.59
1602763200 0 21300 5 37.95 0 12200 5 29.62
1602766800 0 21300 5 37.96 0 12200 5 29.64
1602770400 0 21400 6 37.96 0 12200 6 29.64
1602774000 0 21400 5 37.98 0 12200 4 29.63
1602777600 0 21400 5 37.99 0 12200 4 29.62
1602781200 0 21600 5 38 0 12200 4 29.6
1602784800 0 21700 5 38.01 0 12200 4 29.59
1602788400 0 21700 5 38.03 0 12200 5 29.63
1602792000 0 21400 4 38.01 0 12200 4 29.62
1602795600 0 21400 6 38.01 0 12200 4 29.58
1602799200 0 21300 4 37.99 0 12200 5 29.59
1602802800 0 21200 4 37.96 0 12200 5 29.61
1602806400 0 20900 4 37.92 0 12200 5 29.62
1602810000 0 20900 4 37.89 0 12200 4 29.58
1602813600 0 21000 4 37.85 0 12200 5 29.6
1602817200 0 20500 4 37.83 0 12200 5 29.64
1602820800 0 20500 4 37.81 0 12200 4 29.6
1602824400 0 20600 6 37.81 0 12200 6 29.6
1602828000 0 20700 6 37.81 0 12200 4 29.59
1602831600 0 20800 6 37.81 0 12200 5 29.61
1602835200 0 20900 5 37.82 0 12200 5 29.66
1602838800 0 21100 5 37.83 0 12200 4 29.63
1602842400 0 21000 6 37.83 0 12200 5 29.65
1602846000 0 21000 5 37.84 0 12200 4 29.61
1602849600 0 21000 4 37.82 0 12200 5 29.62
1602853200 0 21000 5 37.83 0 12200 4 29.61
1602856800 0 20900 6 37.83 0 12200 4 29.6
1602860400 0 21000 6 37.83 0 12200 5 29.62
1602864000 0 20900 4 37.82 0 12200 5 29.64
1602867600 0 20900 4 37.81 0 12200 5 29.65
1602871200 0 20900 6 37.81 0 12200 4 29.64
1602874800 0 21000 5 37.82 0 12200 6 29.64
1602878400 0 20800 4 37.8 0 12200 6 29.64
1602882000 0 20600 4 37.77 0 12200 4 29.63
1602885600 0 20500 4 37.74 0 12200 5 29.64
1602889200 0 20200 4 37.7 0 12200 5 29.66
1602892800 0 20100 4 37.66 0 12200 4 29.6
1602896400 0 19900 4 37.62 0 12300 5 29.64
1602900000 0 19600 4 37.56 0 12200 4 29.61
1602903600 0 19600 4 37.53 0 12200 4 29.6
1602907200 0 19400 4 37.49 0 12300 5 29.63
1602910800 0 19300 4 37.45 0 12300 5 29.64
1602914400 0 19300 4 37.43 0 12200 4 29.62
1602918000 0 19500 6 37.43 0 12300 5 29.63
1602921600 0 19600 6 37.43 0 12300 5 29.64
1602925200 0 19600 6 37.43 0 12300 4 29.63
1602928800 0 19600 4 37.42 0 12200 4 29.62
1602932400 0 19700 4 37.41 0 12300 5 29.66
1602936000 0 19500 4 37.39 0 12300 4 29.64
1602939600 0 19600 6 37.39 0 12200 4 29.62
1602943200 0 19600 4 37.38 0 12300 5 29.65
1602946800 0 19600 6 37.38 0 12300 4 29.64
1602950400 0 19800 5 37.4 0 12200 4 29.62
1602954000 0 19800 6 37.4 0 12300 5 29.64
1602957600 0 19700 4 37.39 0 12300 6 29.64
1602961200 0 19700 5 37.4 0 12300 4 29.63
1602964800 0 19600 4 37.38 0 12300 6 29.63
1602968400 0 19500 4 37.37 0 12200 4 29.6
1602972000 0 19300 4 37.34 0 12200 6 29.6
1602975600 0 19200 4 37.32 0 12200 6 29.6
1602979200 0 19100 4 37.29 0 12200 4 29.59
1602982800 0 18900 4 37.26 0 12200 5 29.6
1602986400 0 18900 4 37.24 0 12200 5 29.62
1602990000 0 18800 4 37.22 0 12200 6 29.62
1602993600 0 18800 4 37.19 0 12200 6 29.62
1602997200 0 18600 4 37.17 0 12200 6 29.62
1603000800 0 18600 6 37.15 0 12200 4 29.61
1603004400 0 18600 4 37.14 0 12200 5 29.62
1603008000 0 18700 4 37.13 0 12200 4 29.59
1603011600 0 18500 4 37.11 0 12200 5 29.6
1603015200 0 18500 4 37.09 0 12200 4 29.59
1603018800 0 18500 4 37.08 0 12200 4 29.58
1603022400 0 18400 4 37.06 0 12200 6 29.58
1603026000 0 18400 4 37.05 0 12200 5 29.61
1603029600 0 18400 4 37.04 0 12200 4 29.6
1603033200 0 18400 4 37.03 0 12200 4 29.59
1603036800 0 18400 4 37.01 0 12200 5 29.6
1603040400 0 18300 4 37 0 12200 4 29.59
1603044000 0 18200 4 36.98 0 12200 6 29.59
1603047600 0 18100 4 36.96 0 12200 6 29.59
1603051200 0 18000 4 36.93 0 12200 4 29.57
